XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
311169.09247166,5064100.93253499,6450,6432,3225,38.1036736814953
311169.09247166,5064100.93253499,6450,6419,3226,79.8056475720628
311169.09247166,5064100.93253499,6450,6453,3227,6.78764767127263
311169.09247166,5064100.93253499,6450,6466,3233,29.2129861363014
311163.46537241,5064104.72831092,6453,6450,3227,6.78764767127263
319552.52145312,5064105.73274030,6456,6132,3228,500.472047395757
319552.52145312,5064105.73274030,6456,5830,3229,1857.58260946228
319552.52145312,5064105.73274030,6456,6459,3231,11.0088912642962
319552.52145312,5064105.73274030,6456,7173,3588,1714.05543409255
319541.74202558,5064107.96872529,6459,6143,3230,486.267543650899
319541.74202558,5064107.96872529,6459,6456,3231,11.0088912642962
319541.74202558,5064107.96872529,6459,6588,3295,1122.10507687721
319541.74202558,5064107.96872529,6459,7157,3580,1698.51016125972
308956.57981516,5064124.24349737,6463,6443,3232,43.8491666276497
308956.57981516,5064124.24349737,6463,6475,3238,43.0281588429986
308956.57981516,5064124.24349737,6463,6497,3249,70.1953098638351
308956.57981516,5064124.24349737,6463,6488,3253,483.09410171057
311184.30922171,5064125.86943690,6466,6450,3233,29.2129861363014
309006.41284952,5064135.36988754,6468,6300,3234,627.884234986272
309006.41284952,5064135.36988754,6468,6414,3235,103.666858107252
309006.41284952,5064135.36988754,6468,6494,3247,50.0901298132941
306020.73281313,5064141.60343472,6471,6214,3236,625.006963978563
306020.73281313,5064141.60343472,6471,6310,3237,258.418818849982
306020.73281313,5064141.60343472,6471,6518,3268,435.611820053652
306020.73281313,5064141.60343472,6471,6602,3302,425.868870874989
308995.90916005,5064141.69700944,6475,6463,3238,43.0281588429986
308995.90916005,5064141.69700944,6475,6443,3239,82.5975192818637
308995.90916005,5064141.69700944,6475,6495,3248,50.9600560758942
309034.17301477,5064146.51738889,6480,6414,3240,130.720372106566
309034.17301477,5064146.51738889,6480,6482,3241,321.507790461291
309034.17301477,5064146.51738889,6480,6686,3343,904.375610928265
309139.21708807,5063842.67085772,6482,6480,3241,321.507790461291
326720.19936983,5064150.64530478,6484,6018,3242,818.783112203815
326720.19936983,5064150.64530478,6484,6430,3243,778.126176023926
326720.19936983,5064150.64530478,6484,6584,3293,1816.09431463193
308795.01330074,5064036.14697485,6487,6488,3244,122.654026468179
308795.01330074,5064036.14697485,6487,6354,14146,95.1466166598573
308790.45361665,5064158.66632946,6488,6487,3244,122.654026468179
308790.45361665,5064158.66632946,6488,6463,3253,483.09410171057
308790.45361665,5064158.66632946,6488,6509,3255,58.8187002140433
304959.21835644,5064170.47701808,6490,6377,3245,510.558236062604
304959.21835644,5064170.47701808,6490,6090,3246,683.760936840949
304959.21835644,5064170.47701808,6490,6502,3251,41.9350054909886
309040.95845093,5064171.64139878,6494,6468,3247,50.0901298132941
309040.95845093,5064171.64139878,6494,6688,3344,892.076146320299
309033.08387079,5064176.55340335,6495,6475,3248,50.9600560758942
309033.08387079,5064176.55340335,6495,6497,3250,109.096590133991
309033.08387079,5064176.55340335,6495,6731,3366,1239.03517250402
308929.67429972,5064184.38476881,6497,6463,3249,70.1953098638351
308929.67429972,5064184.38476881,6497,6495,3250,109.096590133991
308929.67429972,5064184.38476881,6497,6532,3266,115.2374441672
304998.08653888,5064186.21897094,6502,6490,3251,41.9350054909886
304998.08653888,5064186.21897094,6502,6096,3252,683.332335092943
304998.08653888,5064186.21897094,6502,6562,3281,485.320089366122
329303.15812440,5064217.16265534,6507,6244,3254,672.798118176038
329303.15812440,5064217.16265534,6507,6548,3274,268.901819846014
329303.15812440,5064217.16265534,6507,6555,3278,275.513269556404
308787.57478246,5064217.41453631,6509,6488,3255,58.8187002140433
308787.57478246,5064217.41453631,6509,6532,3267,59.4817717339091
308787.57478246,5064217.41453631,6509,6538,3270,62.1713372636852
307958.66070536,5064217.86734201,6512,6423,3256,430.385710201616
306920.28887670,5064226.33321134,6514,6436,3257,410.294324082844
306920.28887670,5064226.33321134,6514,6303,3258,357.715579594173
306920.28887670,5064226.33321134,6514,6524,3262,33.9869762539321
306920.28887670,5064226.33321134,6514,6655,3329,547.204747728876
306428.15600264,5064232.23653657,6518,6436,3259,202.493253427713
306428.15600264,5064232.23653657,6518,6471,3268,435.611820053652
306428.15600264,5064232.23653657,6518,6655,3328,573.842571734116
322738.93225743,5064238.04416201,6520,6208,3260,518.770012130912
322738.93225743,5064238.04416201,6520,6522,3261,3153.96174030659
322738.93225743,5064238.04416201,6520,6527,3265,12.7137838556173
322738.93225743,5064238.04416201,6520,7376,3688,1939.26942569919
324885.32245835,5064116.73792253,6522,6520,3261,3153.96174030659
306951.34575768,5064240.13845306,6524,6514,3262,33.9869762539321
306951.34575768,5064240.13845306,6524,6315,3263,358.159758341595
306951.34575768,5064240.13845306,6524,6574,3287,468.971603203592
322726.72021058,5064241.58057426,6527,6221,3264,514.381938431396
322726.72021058,5064241.58057426,6527,6520,3265,12.7137838556173
322726.72021058,5064241.58057426,6527,6550,3286,729.30648598461
322726.72021058,5064241.58057426,6527,7391,3696,1939.14560243221
308831.90161491,5064245.37797044,6532,6497,3266,115.2374441672
308831.90161491,5064245.37797044,6532,6509,3267,59.4817717339091
308831.90161491,5064245.37797044,6532,6538,3271,69.0123077044684
307732.09344229,5063734.63548635,6537,6538,3269,1181.33052662177
308770.68937156,5064277.24895848,6538,6537,3269,1181.33052662177
308770.68937156,5064277.24895848,6538,6509,3270,62.1713372636852
308770.68937156,5064277.24895848,6538,6532,3271,69.0123077044684
324920.01717598,5064286.81244329,6544,5986,3272,939.597998780826
324920.01717598,5064286.81244329,6544,6583,14148,105.86551171917
324907.23319666,5064288.98424576,6545,5991,3273,939.745013312198
324907.23319666,5064288.98424576,6545,7030,14149,103.747382993398
329561.85985902,5064289.38290867,6548,6507,3274,268.901819846014
329561.85985902,5064289.38290867,6548,6405,3277,411.583335485977
329561.85985902,5064289.38290867,6548,6558,3279,239.456636015591
322050.77301009,5064294.99554976,6550,5830,3275,1585.53863362837
322050.77301009,5064294.99554976,6550,6221,3276,875.604663004934
322050.77301009,5064294.99554976,6550,6527,3286,729.30648598461
322050.77301009,5064294.99554976,6550,6637,3319,442.817259115705
329566.14162728,5064299.26102179,6555,6507,3278,275.513269556404
329566.14162728,5064299.26102179,6555,6559,3280,234.722048216949
329566.14162728,5064299.26102179,6555,6627,3314,483.192950201298
329790.58508277,5064360.26487078,6558,6548,3279,239.456636015591
329790.58508277,5064360.26487078,6558,6633,14147,100.048582762466
329791.25627726,5064365.72781260,6559,6555,3280,234.722048216949
329791.25627726,5064365.72781260,6559,6606,14150,99.5045038174191
305447.92999547,5064368.36301751,6562,6502,3281,485.320089366122
305447.92999547,5064368.36301751,6562,6602,3301,447.095690707656
305447.92999547,5064368.36301751,6562,6673,3338,434.318965732364
335529.28288829,5064375.86540113,6564,6440,3282,475.376105576032
335529.28288829,5064375.86540113,6564,5085,3283,6004.4633910847
335529.28288829,5064375.86540113,6564,6568,3284,15.1649407658062
335529.28288829,5064375.86540113,6564,11013,5507,5231.37950207489
335541.34835585,5064385.05234410,6568,6564,3284,15.1649407658062
335541.34835585,5064385.05234410,6568,5089,3285,6010.51041490116
335541.34835585,5064385.05234410,6568,8570,4285,3586.87382826953
335541.34835585,5064385.05234410,6568,11066,5533,5237.69910906099
307385.92067752,5064416.43083421,6574,6524,3287,468.971603203592
307385.92067752,5064416.43083421,6574,6409,3288,391.848650221051
307385.92067752,5064416.43083421,6574,6580,3290,74.9246483280754
307385.92067752,5064416.43083421,6574,6996,3499,1118.76362923819
318470.13618015,5064437.50169803,6577,6127,3289,1253.10279956188
318470.13618015,5064437.50169803,6577,6607,3304,260.694284356258
318470.13618015,5064437.50169803,6577,6611,3307,337.742783269394
307454.14852644,5064447.39312674,6580,6574,3290,74.9246483280754
307454.14852644,5064447.39312674,6580,6423,3291,405.134015460069
307454.14852644,5064447.39312674,6580,7004,3503,1100.18490549063
324937.88348110,5064391.15946870,6583,6584,3292,62.3618191942187
324937.88348110,5064391.15946870,6583,6544,14148,105.86551171917
324960.56363859,5064449.25083595,6584,6583,3292,62.3618191942187
324960.56363859,5064449.25083595,6584,6484,3293,1816.09431463193
324960.56363859,5064449.25083595,6584,7024,3512,1169.20288501787
318474.23850815,5064451.29240261,6588,6143,3294,1242.73105370225
318474.23850815,5064451.29240261,6588,6459,3295,1122.10507687721
318474.23850815,5064451.29240261,6588,6594,3297,94.04961689355
329724.93290281,5063524.73472396,6591,6592,3296,939.633646181968
329724.93290281,5063524.73472396,6591,5896,14144,314.484479976681
329857.46067427,5064453.73149580,6592,6591,3296,939.633646181968
329857.46067427,5064453.73149580,6592,6606,3303,381.806845034101
329857.46067427,5064453.73149580,6592,6632,3316,190.019184809485
318389.81912720,5064492.74959207,6594,6588,3297,94.04961689355
318389.81912720,5064492.74959207,6594,6598,3299,68.6347723066115
318389.81912720,5064492.74959207,6594,6598,3300,68.6302527985529
316739.97449209,5064452.83305093,6595,6596,3298,53.7940364176118
316720.92798142,5064503.14238192,6596,6595,3298,53.7940364176118
316720.92798142,5064503.14238192,6596,6701,14151,52.9064848450132
318329.09249697,5064524.72439435,6598,6594,3299,68.6347723066115
318329.09249697,5064524.72439435,6598,6594,3300,68.6302527985529
318329.09249697,5064524.72439435,6598,6610,3305,96.8665734330299
318329.09249697,5064524.72439435,6598,6615,3309,155.739297188875
305862.07757542,5064536.81579627,6602,6562,3301,447.095690707656
305862.07757542,5064536.81579627,6602,6471,3302,425.868870874989
305862.07757542,5064536.81579627,6602,6655,3336,890.957961314453
305862.07757542,5064536.81579627,6602,6693,3348,425.672727006793
329886.32162306,5064395.11703354,6606,6592,3303,381.806845034101
329886.32162306,5064395.11703354,6606,6559,14150,99.5045038174191
318239.44788054,5064558.92755481,6607,6577,3304,260.694284356258
318239.44788054,5064558.92755481,6607,28315,14158,563.056223159174
318243.59574842,5064570.25942520,6610,6598,3305,96.8665734330299
318243.59574842,5064570.25942520,6610,28314,14157,471.049215862549
318162.26823365,5064576.38119678,6611,6053,3306,1276.34585509832
318162.26823365,5064576.38119678,6611,6577,3307,337.742783269394
318162.26823365,5064576.38119678,6611,6615,3308,35.764122242413
318162.26823365,5064576.38119678,6611,6640,3321,256.936952323552
318191.28850637,5064597.28325915,6615,6611,3308,35.764122242413
318191.28850637,5064597.28325915,6615,6598,3309,155.739297188875
318191.28850637,5064597.28325915,6615,6652,3327,274.11011379732
318191.28850637,5064597.28325915,6615,6951,3476,948.437119089405
313726.97510723,5064599.76134269,6620,6251,3310,831.366385115908
313726.97510723,5064599.76134269,6620,6621,3313,26.7322261759087
313726.97510723,5064599.76134269,6620,6647,3324,762.654152814762
313726.97510723,5064599.76134269,6620,6870,3435,702.519995649976
313700.28128819,5064601.19380257,6621,6622,3311,860.010440151405
313700.28128819,5064601.19380257,6621,6249,3312,834.774034206522
313700.28128819,5064601.19380257,6621,6620,3313,26.7322261759087
313700.28128819,5064601.19380257,6621,6871,3437,702.324209953566
312854.29524082,5064542.96389952,6622,6621,3311,860.010440151405
329889.76472905,5064633.46446850,6627,6555,3314,483.192950201298
329889.76472905,5064633.46446850,6627,6405,3315,609.761155683086
329889.76472905,5064633.46446850,6627,7010,14152,39.9317797379228
329905.29233480,5064637.63207450,6632,6592,3316,190.019184809485
329905.29233480,5064637.63207450,6632,6661,14153,38.4035048784887
329886.17623397,5064389.79537580,6633,6634,3317,338.969654771278
329886.17623397,5064389.79537580,6633,6558,14147,100.048582762466
329938.72050992,5064644.73516998,6634,6633,3317,338.969654771278
329938.72050992,5064644.73516998,6634,6663,14154,33.8066966020722
408666.55237143,5064629.35418260,6635,6636,3318,1361.50278809664
410026.28131009,5064656.15869393,6636,6635,3318,1361.50278809664
410026.28131009,5064656.15869393,6636,6692,3346,851.68482748742
410026.28131009,5064656.15869393,6636,8351,4177,2602.60394691225
321868.04541679,5064679.46707777,6637,6550,3319,442.817259115705
317931.66448607,5064689.68834160,6640,6039,3320,1455.72220558921
317931.66448607,5064689.68834160,6640,6611,3321,256.936952323552
317931.66448607,5064689.68834160,6640,6652,3326,39.6906879675318
317931.66448607,5064689.68834160,6640,6709,3355,630.529130990784
316181.84599128,5064689.76340102,6643,5939,3322,1437.12875850189
316181.84599128,5064689.76340102,6643,6842,14156,48.6260738884121
316195.24138882,5064690.70229577,6646,5930,3323,1439.5704976228
316195.24138882,5064690.70229577,6646,6835,14155,45.9971717688796
314483.67309085,5064694.81702436,6647,6620,3324,762.654152814762
314483.67309085,5064694.81702436,6647,6289,3325,838.739587903133
314483.67309085,5064694.81702436,6647,6659,3330,294.542548939078
314483.67309085,5064694.81702436,6647,6937,3469,765.315563490917
317948.96633168,5064725.40943970,6652,6640,3326,39.6906879675318
317948.96633168,5064725.40943970,6652,6615,3327,274.11011379732
317948.96633168,5064725.40943970,6652,6716,3359,626.561992911653
317948.96633168,5064725.40943970,6652,6934,3468,755.431493707238
306710.58949204,5064731.76293347,6655,6518,3328,573.842571734116
306710.58949204,5064731.76293347,6655,6514,3329,547.204747728876
306710.58949204,5064731.76293347,6655,6602,3336,890.957961314453
314775.60573869,5064733.94044774,6659,6647,3330,294.542548939078
314775.60573869,5064733.94044774,6659,6677,3339,380.183315078743
314775.60573869,5064733.94044774,6659,6811,3406,500.964887646638
329915.27014709,5064674.71674046,6661,6662,3331,78.4474723891193
329915.27014709,5064674.71674046,6661,6632,14153,38.4035048784887
329939.43612283,5064749.34925040,6662,6661,3331,78.4474723891193
329939.43612283,5064749.34925040,6662,6663,3332,71.0853361751413
329939.43612283,5064749.34925040,6662,7008,3504,826.181220397788
329935.41807336,5064678.38017923,6663,6662,3332,71.0853361751413
329935.41807336,5064678.38017923,6663,6634,14154,33.8066966020722
317296.66680824,5064755.30240996,6665,6039,3333,1466.17457218706
317296.66680824,5064755.30240996,6665,6702,3352,387.157192865379
317296.66680824,5064755.30240996,6665,6705,3353,245.76219478309
327624.75768398,5064759.73641183,6668,6430,3334,706.083954408445
327624.75768398,5064759.73641183,6668,6736,3368,775.366585760261
327624.75768398,5064759.73641183,6668,7166,3584,2613.815071149
310731.24786716,5064726.78837266,6670,6006,3335,1730.53072948369
305284.52169929,5064770.19132329,6673,6674,3337,18.1414327694469
305284.52169929,5064770.19132329,6673,6562,3338,434.318965732364
305284.52169929,5064770.19132329,6673,6693,3347,444.738392865006
305267.71309561,5064763.36619139,6674,6673,3337,18.1414327694469
315153.67855210,5064773.94420792,6677,6659,3339,380.183315078743
315153.67855210,5064773.94420792,6677,6355,3340,834.678062757602
315153.67855210,5064773.94420792,6677,6681,3341,24.4694946566032
315153.67855210,5064773.94420792,6677,6707,3354,229.451564359294
315177.99456521,5064776.68056959,6681,6677,3341,24.4694946566032
315177.99456521,5064776.68056959,6681,6363,3342,834.591199989535
315177.99456521,5064776.68056959,6681,6760,3380,312.341304389981
309672.57341101,5064787.04981782,6686,6480,3343,904.375610928265
309668.09801526,5064806.04659192,6688,6494,3344,892.076146320299
309668.09801526,5064806.04659192,6688,6689,3345,592.191848809892
309668.09801526,5064806.04659192,6688,6726,3363,343.050354578976
309972.37474296,5064298.02146434,6689,6688,3345,592.191848809892
410803.68183207,5064834.71515817,6692,6636,3346,851.68482748742
305699.25553945,5064930.11753174,6693,6673,3347,444.738392865006
305699.25553945,5064930.11753174,6693,6602,3348,425.672727006793
305699.25553945,5064930.11753174,6693,6699,3350,44.2646674642485
305182.31799674,5064936.54080798,6698,6446,3349,1399.9015740699
305182.31799674,5064936.54080798,6698,6826,3413,607.013540318688
305741.44086581,5064943.52495601,6699,6693,3350,44.2646674642485
316745.98161088,5064549.74079165,6701,6702,3351,448.770875058065
316745.98161088,5064549.74079165,6701,6596,14151,52.9064848450132
316959.06141813,5064944.69835828,6702,6701,3351,448.770875058065
316959.06141813,5064944.69835828,6702,6665,3352,387.157192865379
316959.06141813,5064944.69835828,6702,6792,3396,250.979578946639
316959.06141813,5064944.69835828,6702,6832,3417,642.728926775029
317407.16082093,5064974.80604172,6705,6665,3353,245.76219478309
315132.67614079,5065002.43254265,6707,6677,3354,229.451564359294
315132.67614079,5065002.43254265,6707,6751,3376,68.1077599854123
317384.70413931,5065002.97426534,6709,6640,3355,630.529130990784
317384.70413931,5065002.97426534,6709,6712,3356,37.5635041345019
317384.70413931,5065002.97426534,6709,6792,3397,346.236077490134
317417.88513259,5064985.36635441,6712,6709,3356,37.5635041345019
317417.88513259,5064985.36635441,6712,28315,14162,362.671893773881
315324.94413335,5065008.79113805,6713,6714,3357,164.544820516112
315324.94413335,5065008.79113805,6713,6719,3361,26.2229064516674
315324.94413335,5065008.79113805,6713,6724,3362,34.6095996257841
315351.19978626,5064846.35456997,6714,6713,3357,164.544820516112
317501.14338815,5064960.78635809,6715,6716,3358,120.649292425054
317501.14338815,5064960.78635809,6715,28320,14161,276.800823394617
317394.38474314,5065016.98994765,6716,6715,3358,120.649292425054
317394.38474314,5065016.98994765,6716,6652,3359,626.561992911653
317394.38474314,5065016.98994765,6716,6796,3399,349.08312004519
315301.74851353,5065018.84200967,6719,6720,3360,211.972520567997
315301.74851353,5065018.84200967,6719,6713,3361,26.2229064516674
315301.74851353,5065018.84200967,6719,6738,3370,70.1153473553615
315211.28337297,5064827.14326732,6720,6719,3360,211.972520567997
315348.75898157,5065030.64657595,6724,6713,3362,34.6095996257841
315348.75898157,5065030.64657595,6724,6738,3369,34.5907550436463
309916.68038903,5065042.08585575,6726,6688,3363,343.050354578976
309916.68038903,5065042.08585575,6726,6728,3364,571.835054567475
309916.68038903,5065042.08585575,6726,6731,3367,13.1863337426693
309916.68038903,5065042.08585575,6726,6742,3371,30.589996382694
310288.81868413,5064608.12293741,6728,6726,3364,571.835054567475
302907.42160781,5064985.47560361,6730,6334,3365,1870.65712782114
309908.78409448,5065052.64653422,6731,6495,3366,1239.03517250402
309908.78409448,5065052.64653422,6731,6726,3367,13.1863337426693
309908.78409448,5065052.64653422,6731,6753,3377,29.5943855562466
309908.78409448,5065052.64653422,6731,6960,3481,519.336471314175
328159.33514987,5065054.03921498,6736,6668,3368,775.366585760261
315333.60479301,5065059.16212608,6738,6724,3369,34.5907550436463
315333.60479301,5065059.16212608,6738,6719,3370,70.1153473553615
315333.60479301,5065059.16212608,6738,6787,3395,118.892041423822
309939.19546044,5065062.79381166,6742,6726,3371,30.589996382694
309939.19546044,5065062.79381166,6742,6743,3372,573.18599675049
309939.19546044,5065062.79381166,6742,6753,3378,12.2586502678348
309939.19546044,5065062.79381166,6742,7662,3831,2135.70402529602
310305.29450201,5064621.87706117,6743,6742,3372,573.18599675049
315620.91226495,5065066.33636301,6745,6746,3373,80.2551546152006
315620.91226495,5065066.33636301,6745,6767,3384,58.0477963489672
315693.96905828,5065033.11596579,6746,6745,3373,80.2551546152006
315693.96905828,5065033.11596579,6746,6757,3379,53.1017793673585
312227.38916483,5065069.79881044,6748,6152,3374,1728.22822399213
312227.38916483,5065069.79881044,6748,6123,3375,1483.74134910756
312227.38916483,5065069.79881044,6748,6761,3382,39.648171929092
315126.12830489,5065070.22361998,6751,6707,3376,68.1077599854123
315126.12830489,5065070.22361998,6751,6765,3383,43.4372267115693
315126.12830489,5065070.22361998,6751,6783,3392,99.0461765222509
309931.14205139,5065072.03594936,6753,6731,3377,29.5943855562466
309931.14205139,5065072.03594936,6753,6742,3378,12.2586502678348
309931.14205139,5065072.03594936,6753,6970,3486,519.818221017725
309931.14205139,5065072.03594936,6753,7475,3738,1769.05940192919
315719.54894249,5065079.65056041,6757,6746,3379,53.1017793673585
315719.54894249,5065079.65056041,6757,6767,3385,81.0715155187827
315719.54894249,5065079.65056041,6757,6771,3386,45.4473344550422
315156.92782660,5065087.51202141,6760,6681,3380,312.341304389981
315156.92782660,5065087.51202141,6760,6783,3393,73.922742429037
315156.92782660,5065087.51202141,6760,6920,3460,321.947862381062
312228.88795510,5065109.41864341,6761,6157,3381,1762.68374230939
312228.88795510,5065109.41864341,6761,6748,3382,39.648171929092
312228.88795510,5065109.41864341,6761,6819,3410,904.186276458115
315122.59996946,5065113.51730905,6765,6751,3383,43.4372267115693
315122.59996946,5065113.51730905,6765,6929,3465,308.811909277198
315122.59996946,5065113.51730905,6765,6937,3470,616.464935728819
315647.95975929,5065117.69762965,6767,6745,3384,58.0477963489672
315647.95975929,5065117.69762965,6767,6757,3385,81.0715155187827
315647.95975929,5065117.69762965,6767,6775,3388,44.3270938114796
315647.95975929,5065117.69762965,6767,6779,3391,84.7078565994961
315741.44024554,5065119.47807677,6771,6757,3386,45.4473344550422
315741.44024554,5065119.47807677,6771,6773,3387,37.2709450485637
315741.44024554,5065119.47807677,6771,6775,3389,81.8820969507126
315759.39580987,5065152.13877264,6773,6771,3387,37.2709450485637
315759.39580987,5065152.13877264,6773,6799,3401,82.5442449101989
315759.39580987,5065152.13877264,6773,6827,3414,98.2608323714696
315668.61824494,5065156.91647992,6775,6767,3388,44.3270938114796
315668.61824494,5065156.91647992,6775,6771,3389,81.8820969507126
315668.61824494,5065156.91647992,6775,6799,3400,38.3248665094287
315668.61824494,5065156.91647992,6775,6807,3405,85.4911214467129
315573.16631482,5065157.46396760,6779,6780,3390,116.556567147915
315573.16631482,5065157.46396760,6779,6767,3391,84.7078565994961
315573.16631482,5065157.46396760,6779,6803,3403,73.2969851068963
315573.16631482,5065157.46396760,6779,6807,3404,43.1109867715657
315520.72740552,5065053.36980764,6780,6779,3390,116.556567147915
315164.95963637,5065160.99713473,6783,6751,3392,99.0461765222509
315164.95963637,5065160.99713473,6783,6760,3393,73.922742429037
315164.95963637,5065160.99713473,6783,28355,14178,1018.03271866567
315389.60656653,5065164.03881022,6787,6788,3394,289.304429442072
315389.60656653,5065164.03881022,6787,6738,3395,118.892041423822
315389.60656653,5065164.03881022,6787,6894,14165,97.0025488008941
315191.18730293,5065013.27175108,6788,6787,3394,289.304429442072
317078.84947115,5065165.24670084,6792,6702,3396,250.979578946639
317078.84947115,5065165.24670084,6792,6709,3397,346.236077490134
317078.84947115,5065165.24670084,6792,6796,3398,15.8468478609298
317078.84947115,5065165.24670084,6792,6897,3449,334.21594765707
317085.50351732,5065179.62885147,6796,6792,3398,15.8468478609298
317085.50351732,5065179.62885147,6796,6716,3399,349.08312004519
317085.50351732,5065179.62885147,6796,6904,3452,326.392251052965
317085.50351732,5065179.62885147,6796,7334,3667,997.301363404426
315686.47864747,5065190.82520172,6799,6775,3400,38.3248665094287
315686.47864747,5065190.82520172,6799,6773,3401,82.5442449101989
315686.47864747,5065190.82520172,6799,6813,3407,39.0373381188008
315686.47864747,5065190.82520172,6799,6821,3412,86.1986273250526
315508.44225027,5065191.86227416,6803,6804,3402,17.1959733939005
315508.44225027,5065191.86227416,6803,6779,3403,73.2969851068963
315508.44225027,5065191.86227416,6803,6815,3408,42.0731851930408
315500.66560695,5065176.52521709,6804,6803,3402,17.1959733939005
315592.56535873,5065195.96376338,6807,6779,3404,43.1109867715657
315592.56535873,5065195.96376338,6807,6775,3405,85.4911214467129
315592.56535873,5065195.96376338,6807,6815,3409,73.1659356006512
315592.56535873,5065195.96376338,6807,6821,3411,39.4676139995374
314629.12892524,5065213.01284496,6811,6659,3406,500.964887646638
315704.66146636,5065225.36935991,6813,6799,3407,39.0373381188008
315704.66146636,5065225.36935991,6813,6847,3424,40.8239923817105
315704.66146636,5065225.36935991,6813,6857,3430,86.8857180719278
315527.47766523,5065229.38301362,6815,6803,3408,42.0731851930408
315527.47766523,5065229.38301362,6815,6807,3409,73.1659356006512
315527.47766523,5065229.38301362,6815,6853,3427,40.4505751046194
313123.28380845,5065231.12441664,6819,6761,3410,904.186276458115
313123.28380845,5065231.12441664,6819,6871,3436,492.187847393257
313123.28380845,5065231.12441664,6819,7285,3643,826.826426306821
315610.32549594,5065231.20961535,6821,6807,3411,39.4676139995374
315610.32549594,5065231.20961535,6821,6799,3412,86.1986273250526
315610.32549594,5065231.20961535,6821,6853,3428,73.0717312225511
315610.32549594,5065231.20961535,6821,6857,3429,38.410407022411
305676.90408151,5065234.89943886,6826,6698,3413,607.013540318688
305676.90408151,5065234.89943886,6826,6865,3433,209.17492874457
305676.90408151,5065234.89943886,6826,6886,3443,451.939648808333
315806.72543770,5065238.24973308,6827,6773,3414,98.2608323714696
315806.72543770,5065238.24973308,6827,6830,3415,113.796090435471
315806.72543770,5065238.24973308,6827,6889,3446,98.8737842554781
315907.14430701,5065184.71842555,6830,6827,3415,113.796090435471
316388.78913533,5065240.78094647,6832,5936,3416,2037.43306741507
316388.78913533,5065240.78094647,6832,6702,3417,642.728926775029
316388.78913533,5065240.78094647,6832,6836,3419,8.86069275548252
316388.78913533,5065240.78094647,6832,6850,3426,26.9571294456783
316188.56119873,5064736.21179885,6835,6836,3418,556.471805024878
316188.56119873,5064736.21179885,6835,6646,14155,45.9971717688796
316380.85110771,5065244.71789879,6836,6835,3418,556.471805024878
316380.85110771,5065244.71789879,6836,6832,3419,8.86069275548252
316380.85110771,5065244.71789879,6836,6840,3420,2.79450219232679
316380.85110771,5065244.71789879,6836,6841,3422,15.1651439260178
316382.19306543,5065247.16910094,6840,6836,3420,2.79450219232679
316382.19306543,5065247.16910094,6840,6850,3425,25.9510789623499
316382.19306543,5065247.16910094,6840,6954,3477,223.746105347546
316367.07169017,5065251.05108460,6841,6842,3421,559.317553058918
316367.07169017,5065251.05108460,6841,6836,3422,15.1651439260178
316367.07169017,5065251.05108460,6841,6845,3423,5.80452043960287
316175.24461927,5064737.93929696,6842,6841,3421,559.317553058918
316175.24461927,5064737.93929696,6842,6643,14156,48.6260738884121
316369.75504078,5065256.19813104,6845,6841,3423,5.80452043960287
316369.75504078,5065256.19813104,6845,6861,3432,18.6985507442406
316369.75504078,5065256.19813104,6845,6963,3482,222.72904551475
315723.68527458,5065261.48989527,6847,6813,3424,40.8239923817105
315723.68527458,5065261.48989527,6847,6881,3442,87.6133398318095
315723.68527458,5065261.48989527,6847,6889,3445,50.4628093562801
316401.42465868,5065264.59334613,6850,6840,3425,25.9510789623499
316401.42465868,5065264.59334613,6850,6832,3426,26.9571294456783
316401.42465868,5065264.59334613,6850,6966,3483,217.962976422939
315545.77676858,5065265.45782260,6853,6815,3427,40.4505751046194
315545.77676858,5065265.45782260,6853,6821,3428,73.0717312225511
315545.77676858,5065265.45782260,6853,6877,3439,37.8343427372775
315545.77676858,5065265.45782260,6853,6893,3448,89.1144289530086
315627.60576209,5065265.51343102,6857,6821,3429,38.410407022411
315627.60576209,5065265.51343102,6857,6813,3430,86.8857180719278
315627.60576209,5065265.51343102,6857,6877,3440,72.9555939243154
315627.60576209,5065265.51343102,6857,6881,3441,39.8355428930358
316371.64354360,5065274.80107052,6861,5925,3431,2079.24805520775
316371.64354360,5065274.80107052,6861,6845,3432,18.6985507442406
316371.64354360,5065274.80107052,6861,6979,3490,224.341885008884
305877.44497600,5065275.79460763,6865,6826,3433,209.17492874457
305877.44497600,5065275.79460763,6865,6899,3450,243.761509456617
308527.19910166,5065295.35144154,6867,6868,3434,31.0933476603539
308527.19910166,5065295.35144154,6867,6955,3479,446.371500589451
308527.19910166,5065295.35144154,6867,6973,3487,1075.57060661796
308527.19910166,5065295.35144154,6867,7037,3519,308.53615770711
308518.78431106,5065265.41839011,6868,6867,3434,31.0933476603539
308518.78431106,5065265.41839011,6868,6945,3473,449.222312808991
308518.78431106,5065265.41839011,6868,6960,3480,1103.95101329249
313645.00395937,5065297.48268765,6870,6620,3435,702.519995649976
313645.00395937,5065297.48268765,6870,6871,3438,34.0712002316376
313645.00395937,5065297.48268765,6870,7268,3634,667.325147086688
313610.93425667,5065297.80213012,6871,6819,3436,492.187847393257
313610.93425667,5065297.80213012,6871,6621,3437,702.324209953566
313610.93425667,5065297.80213012,6871,6870,3438,34.0712002316376
